NUMBER,DRIVER_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1,S1_IMPROVEMENT,S2,S2_IMPROVEMENT,S3,S3_IMPROVEMENT,KPH,ELAPSED,HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,PIT_TIME,CLASS,GROUP,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,IM1a_time,IM1a_elapsed,IM1_time,IM1_elapsed,IM2a_time,IM2a_elapsed,IM2_time,IM2_elapsed,IM3a_time,IM3a_elapsed,FL_time,FL_elapsed
80,1,11,0 days 00:01:39.933000,0,,27.144,0,,0,,0,133.3,,00:25.4,0 days 00:00:27.144000,0 days 00:00:43.489000,0 days 00:00:29.300000,181.2,,Am,,Toyota Gazoo Racing,GF,27.144,43.489,29.3,17.304,17.304,9.84,27.144,30.557,,12.932,0 days 00:01:10.633000,11.22,0 days 00:01:21.853000,,0 days 00:01:39.933000
80,1,12,0 days 00:01:39.811000,0,,27.095,0,,0,,0,133.5,,02:05.2,0 days 00:00:27.095000,0 days 00:00:43.310000,0 days 00:00:29.406000,182.1,,Am,,Toyota Gazoo Racing,GF,27.095,43.31,29.406,17.273,17.273,9.822,27.095,30.412,,12.898,0 days 00:01:10.405000,11.12,0 days 00:01:21.525000,,0 days 00:01:39.811000
80,1,13,0 days 00:01:40.130000,0,,27.295,0,,0,,0,133.1,,03:45.4,0 days 00:00:27.295000,0 days 00:00:43.444000,0 days 00:00:29.391000,181.2,,Am,,Toyota Gazoo Racing,GF,27.295,43.444,29.391,17.357,17.357,9.938,27.295,30.528,,12.916,0 days 00:01:10.739000,11.296,0 days 00:01:22.035000,,0 days 00:01:40.130000
80,1,14,0 days 00:01:40.279000,0,,27.334,0,,0,,0,132.9,,05:25.6,0 days 00:00:27.334000,0 days 00:00:43.577000,0 days 00:00:29.368000,181.2,,Am,,Toyota Gazoo Racing,GF,27.334,43.577,29.368,17.481,17.481,9.853,27.334,30.71,,12.867,0 days 00:01:10.911000,11.288,0 days 00:01:22.199000,,0 days 00:01:40.279000
80,1,15,0 days 00:01:40.621000,0,,27.461,0,,0,,0,132.4,,07:06.3,0 days 00:00:27.461000,0 days 00:00:43.912000,0 days 00:00:29.248000,181.2,,Am,,Toyota Gazoo Racing,GF,27.461,43.912,29.248,17.623,17.623,9.838,27.461,30.928,,12.984,0 days 00:01:11.373000,10.977,0 days 00:01:22.350000,,0 days 00:01:40.621000
80,1,16,0 days 00:01:42.869000,0,,27.55,0,,0,,0,129.5,,08:49.1,0 days 00:00:27.550000,0 days 00:00:43.565000,0 days 00:00:31.754000,181.2,,Am,,Toyota Gazoo Racing,GF,27.55,43.565,31.754,17.668,17.668,9.882,27.55,30.633,,12.932,0 days 00:01:11.115000,12.478,0 days 00:01:23.593000,,0 days 00:01:42.869000
80,1,17,0 days 00:01:40.196000,0,,27.281,0,,0,,0,133,,10:29.3,0 days 00:00:27.281000,0 days 00:00:43.607000,0 days 00:00:29.308000,180,,Am,,Toyota Gazoo Racing,GF,27.281,43.607,29.308,17.371,17.371,9.91,27.281,30.635,,12.972,0 days 00:01:10.888000,11.13,0 days 00:01:22.018000,,0 days 00:01:40.196000
80,1,18,0 days 00:01:40.393000,0,,27.497,0,,0,,0,132.7,,12:09.7,0 days 00:00:27.497000,0 days 00:00:43.503000,0 days 00:00:29.393000,180,,Am,,Toyota Gazoo Racing,GF,27.497,43.503,29.393,17.544,17.544,9.953,27.497,30.494,,13.009,0 days 00:01:11,11.15,0 days 00:01:22.150000,,0 days 00:01:40.393000
80,1,19,0 days 00:01:40.490000,0,,27.51,0,,0,,0,132.6,,13:50.2,0 days 00:00:27.510000,0 days 00:00:43.480000,0 days 00:00:29.500000,180,,Am,,Toyota Gazoo Racing,GF,27.51,43.48,29.5,17.529,17.529,9.981,27.51,30.519,,12.961,0 days 00:01:10.990000,11.255,0 days 00:01:22.245000,,0 days 00:01:40.490000
80,1,20,0 days 00:01:40.160000,0,,27.333,0,,0,,0,133,,15:30.4,0 days 00:00:27.333000,0 days 00:00:43.293000,0 days 00:00:29.534000,182.1,,Am,,Toyota Gazoo Racing,GF,27.333,43.293,29.534,17.446,17.446,9.887,27.333,30.381,,12.912,0 days 00:01:10.626000,11.196,0 days 00:01:21.822000,,0 days 00:01:40.160000
80,1,21,0 days 00:01:39.992000,0,,27.319,0,,0,,0,133.3,,17:10.4,0 days 00:00:27.319000,0 days 00:00:43.311000,0 days 00:00:29.362000,181.2,,Am,,Toyota Gazoo Racing,GF,27.319,43.311,29.362,17.431,17.431,9.888,27.319,30.408,,12.903,0 days 00:01:10.630000,10.99,0 days 00:01:21.620000,,0 days 00:01:39.992000
80,1,22,0 days 00:01:43.774000,0,,27.505,0,,0,,0,128.4,,18:54.1,0 days 00:00:27.505000,0 days 00:00:43.410000,0 days 00:00:32.859000,182.1,,Am,,Toyota Gazoo Racing,GF,27.505,43.41,32.859,17.596,17.596,9.909,27.505,30.559,,12.851,0 days 00:01:10.915000,14.236,0 days 00:01:25.151000,,0 days 00:01:43.774000
80,1,23,0 days 00:01:40.724000,0,,27.587,0,,0,,0,132.3,,20:34.9,0 days 00:00:27.587000,0 days 00:00:43.639000,0 days 00:00:29.498000,180,,Am,,Toyota Gazoo Racing,GF,27.587,43.639,29.498,17.677,17.677,9.91,27.587,30.633,,13.006,0 days 00:01:11.226000,11.318,0 days 00:01:22.544000,,0 days 00:01:40.724000
80,1,24,0 days 00:01:40.500000,0,,27.602,0,,0,,0,132.6,,22:15.4,0 days 00:00:27.602000,0 days 00:00:43.396000,0 days 00:00:29.502000,180,,Am,,Toyota Gazoo Racing,GF,27.602,43.396,29.502,17.677,17.677,9.925,27.602,30.448,,12.948,0 days 00:01:10.998000,11.328,0 days 00:01:22.326000,,0 days 00:01:40.500000
80,1,25,0 days 00:01:40.360000,0,,27.395,0,,0,,0,132.8,,23:55.7,0 days 00:00:27.395000,0 days 00:00:43.618000,0 days 00:00:29.347000,180,,Am,,Toyota Gazoo Racing,GF,27.395,43.618,29.347,17.484,17.484,9.911,27.395,30.7,,12.918,0 days 00:01:11.013000,11.212,0 days 00:01:22.225000,,0 days 00:01:40.360000
80,1,26,0 days 00:01:39.927000,0,,27.395,0,,2,,0,133.4,,25:35.6,0 days 00:00:27.395000,0 days 00:00:43.179000,0 days 00:00:29.353000,181.2,,Am,,Toyota Gazoo Racing,GF,27.395,43.179,29.353,17.444,17.444,9.951,27.395,30.243,,12.936,0 days 00:01:10.574000,11.265,0 days 00:01:21.839000,,0 days 00:01:39.927000
80,1,27,0 days 00:01:40.296000,0,,27.115,0,,0,,0,132.9,,27:15.9,0 days 00:00:27.115000,0 days 00:00:43.832000,0 days 00:00:29.349000,180,,Am,,Toyota Gazoo Racing,FF,27.115,43.832,29.349,17.225,17.225,9.89,27.115,30.79,,13.042,0 days 00:01:10.947000,11.084,0 days 00:01:22.031000,,0 days 00:01:40.296000
88,1,1,0 days 00:01:57.122000,0,,36.218,0,,0,,0,113.8,,42:38.3,0 days 00:00:36.218000,0 days 00:00:43.509000,0 days 00:00:37.395000,182.1,,Am,,Toyota Gazoo Racing,FCY,36.218,43.509,37.395,23.667,23.667,12.551,36.218,30.629,0 days 00:01:06.847000,12.88,0 days 00:01:19.727000,11.606,0 days 00:01:31.333000,,0 days 00:01:57.122000
88,1,2,0 days 00:02:12.890000,0,,39.605,0,,0,,0,100.3,,44:51.2,0 days 00:00:39.605000,0 days 00:00:56.360000,0 days 00:00:36.925000,156.1,,Am,,Toyota Gazoo Racing,FCY,39.605,56.36,36.925,21.005,21.005,18.6,39.605,34.868,0 days 00:01:14.473000,21.492,0 days 00:01:35.965000,13.511,0 days 00:01:49.476000,,0 days 00:02:12.890000
88,1,3,0 days 00:01:57.183000,0,,33.738,0,,0,,0,113.7,,46:48.3,0 days 00:00:33.738000,0 days 00:00:49.476000,0 days 00:00:33.969000,161.2,,Am,,Toyota Gazoo Racing,GF,33.738,49.476,33.969,21.3,21.3,12.438,33.738,34.826,0 days 00:01:08.564000,14.65,0 days 00:01:23.214000,12.715,0 days 00:01:35.929000,,0 days 00:01:57.183000
88,1,4,0 days 00:01:42.233000,0,,27.36,0,,0,,0,130.3,,48:30.6,0 days 00:00:27.360000,0 days 00:00:45.490000,0 days 00:00:29.383000,173.1,,Am,,Toyota Gazoo Racing,GF,27.36,45.49,29.383,17.403,17.403,9.957,27.36,31.277,,14.213,0 days 00:01:12.850000,11.342,0 days 00:01:24.192000,,0 days 00:01:42.233000
88,1,5,0 days 00:01:39.441000,0,,27.088,0,,0,,0,134,,50:10.0,0 days 00:00:27.088000,0 days 00:00:43.293000,0 days 00:00:29.060000,183.1,,Am,,Toyota Gazoo Racing,GF,27.088,43.293,29.06,17.151,17.151,9.937,27.088,30.451,,12.842,0 days 00:01:10.381000,11.047,0 days 00:01:21.428000,,0 days 00:01:39.441000
88,1,6,0 days 00:01:39.117000,0,,26.986,0,,0,,0,134.4,,51:49.1,0 days 00:00:26.986000,0 days 00:00:43.292000,0 days 00:00:28.839000,182.1,,Am,,Toyota Gazoo Racing,GF,26.986,43.292,28.839,17.116,17.116,9.87,26.986,30.419,,12.873,0 days 00:01:10.278000,10.847,0 days 00:01:21.125000,,0 days 00:01:39.117000
88,1,7,0 days 00:01:38.845000,2,,26.914,0,,2,,2,134.8,,53:28.0,0 days 00:00:26.914000,0 days 00:00:43.148000,0 days 00:00:28.783000,182.1,,Am,,Toyota Gazoo Racing,GF,26.914,43.148,28.783,17.043,17.043,9.871,26.914,30.252,,12.896,0 days 00:01:10.062000,10.851,0 days 00:01:20.913000,,0 days 00:01:38.845000
88,1,8,0 days 00:01:39.929000,0,,26.908,2,,0,,0,133.3,,55:07.9,0 days 00:00:26.908000,0 days 00:00:43.795000,0 days 00:00:29.226000,183.1,,Am,,Toyota Gazoo Racing,GF,26.908,43.795,29.226,17.01,17.01,9.898,26.908,30.945,,12.85,0 days 00:01:10.703000,10.986,0 days 00:01:21.689000,,0 days 00:01:39.929000
88,1,9,0 days 00:01:39.667000,0,,27.126,0,,0,,0,133.7,,56:47.6,0 days 00:00:27.126000,0 days 00:00:43.588000,0 days 00:00:28.953000,182.1,,Am,,Toyota Gazoo Racing,GF,27.126,43.588,28.953,17.234,17.234,9.892,27.126,30.721,,12.867,0 days 00:01:10.714000,10.875,0 days 00:01:21.589000,,0 days 00:01:39.667000
88,1,10,0 days 00:01:40.421000,0,,27.003,0,,0,,0,132.7,,58:28.0,0 days 00:00:27.003000,0 days 00:00:44.193000,0 days 00:00:29.225000,179.1,,Am,,Toyota Gazoo Racing,GF,27.003,44.193,29.225,17.137,17.137,9.866,27.003,31.165,,13.028,0 days 00:01:11.196000,11.265,0 days 00:01:22.461000,,0 days 00:01:40.421000
88,1,11,0 days 00:01:39.926000,0,,27.041,0,,0,,0,133.4,,00:07.9,0 days 00:00:27.041000,0 days 00:00:43.753000,0 days 00:00:29.132000,179.1,,Am,,Toyota Gazoo Racing,GF,27.041,43.753,29.132,17.126,17.126,9.915,27.041,30.766,,12.987,0 days 00:01:10.794000,11.097,0 days 00:01:21.891000,,0 days 00:01:39.926000
88,1,12,0 days 00:01:39.941000,0,,27.17,0,,0,,0,133.3,,01:47.9,0 days 00:00:27.170000,0 days 00:00:43.528000,0 days 00:00:29.243000,180,,Am,,Toyota Gazoo Racing,GF,27.17,43.528,29.243,17.304,17.304,9.866,27.17,30.585,,12.943,0 days 00:01:10.698000,11.215,0 days 00:01:21.913000,,0 days 00:01:39.941000
88,1,13,0 days 00:05:41.969000,0,B,27.101,0,,0,0 days 00:04:31.252000,0,39,,07:29.8,0 days 00:00:27.101000,0 days 00:00:43.616000,0 days 00:04:31.252000,182.1,,Am,,Toyota Gazoo Racing,GF,27.101,43.616,271.252,17.175,17.175,9.926,27.101,30.726,,12.89,0 days 00:01:10.717000,11.564,0 days 00:01:22.281000,0 days 00:04:19.688000,0 days 00:05:41.969000
93,1,1,0 days 00:01:53.203000,0,,32.684,0,,0,,0,117.7,,42:34.4,0 days 00:00:32.684000,0 days 00:00:43.938000,0 days 00:00:36.581000,181.2,,Am,,Toyota Gazoo Racing,FCY,32.684,43.938,36.581,22.089,22.089,10.595,32.684,30.969,0 days 00:01:03.653000,12.969,0 days 00:01:16.622000,11.774,0 days 00:01:28.396000,,0 days 00:01:53.203000
93,1,2,0 days 00:02:13.990000,0,,39.688,0,,0,,0,99.5,,44:48.3,0 days 00:00:39.688000,0 days 00:00:57.590000,0 days 00:00:36.712000,139.2,,Am,,Toyota Gazoo Racing,FCY,39.688,57.59,36.712,21.196,21.196,18.492,39.688,36.196,0 days 00:01:15.884000,21.394,0 days 00:01:37.278000,13.466,0 days 00:01:50.744000,,0 days 00:02:13.990000
93,1,3,0 days 00:01:58.310000,0,,33.881,0,,0,,0,112.6,,46:46.7,0 days 00:00:33.881000,0 days 00:00:49.978000,0 days 00:00:34.451000,150,,Am,,Toyota Gazoo Racing,GF,33.881,49.978,34.451,21.555,21.555,12.326,33.881,34.538,0 days 00:01:08.419000,15.44,0 days 00:01:23.859000,13.233,0 days 00:01:37.092000,,0 days 00:01:58.310000
93,1,4,0 days 00:01:40.827000,0,,27.508,0,,0,,0,132.2,,48:27.5,0 days 00:00:27.508000,0 days 00:00:43.876000,0 days 00:00:29.443000,182.1,,Am,,Toyota Gazoo Racing,GF,27.508,43.876,29.443,17.535,17.535,9.973,27.508,30.881,,12.995,0 days 00:01:11.384000,11.522,0 days 00:01:22.906000,,0 days 00:01:40.827000
93,1,5,0 days 00:01:39.788000,0,,27.189,0,,0,,0,133.5,,50:07.3,0 days 00:00:27.189000,0 days 00:00:43.315000,0 days 00:00:29.284000,183.1,,Am,,Toyota Gazoo Racing,GF,27.189,43.315,29.284,17.229,17.229,9.96,27.189,30.48,,12.835,0 days 00:01:10.504000,11.371,0 days 00:01:21.875000,,0 days 00:01:39.788000
93,1,6,0 days 00:01:39.332000,2,,27.052,0,,2,,2,134.1,,51:46.6,0 days 00:00:27.052000,0 days 00:00:43.149000,0 days 00:00:29.131000,183.1,,Am,,Toyota Gazoo Racing,GF,27.052,43.149,29.131,17.194,17.194,9.858,27.052,30.346,,12.803,0 days 00:01:10.201000,11.335,0 days 00:01:21.536000,,0 days 00:01:39.332000
93,1,7,0 days 00:01:39.535000,0,,26.986,2,,0,,0,133.9,,53:26.1,0 days 00:00:26.986000,0 days 00:00:43.375000,0 days 00:00:29.174000,183.1,,Am,,Toyota Gazoo Racing,GF,26.986,43.375,29.174,17.073,17.073,9.913,26.986,30.523,,12.852,0 days 00:01:10.361000,11.135,0 days 00:01:21.496000,,0 days 00:01:39.535000
93,1,8,0 days 00:01:39.675000,0,,27.168,0,,0,,0,133.7,,55:05.8,0 days 00:00:27.168000,0 days 00:00:43.180000,0 days 00:00:29.327000,183.1,,Am,,Toyota Gazoo Racing,GF,27.168,43.18,29.327,17.278,17.278,9.89,27.168,30.373,,12.807,0 days 00:01:10.348000,11.347,0 days 00:01:21.695000,,0 days 00:01:39.675000
93,1,9,0 days 00:01:39.692000,0,,27.059,0,,0,,0,133.7,,56:45.5,0 days 00:00:27.059000,0 days 00:00:43.193000,0 days 00:00:29.440000,183.1,,Am,,Toyota Gazoo Racing,GF,27.059,43.193,29.44,17.188,17.188,9.871,27.059,30.367,,12.826,0 days 00:01:10.252000,11.442,0 days 00:01:21.694000,,0 days 00:01:39.692000
93,1,10,0 days 00:01:39.915000,0,,27.204,0,,0,,0,133.4,,58:25.4,0 days 00:00:27.204000,0 days 00:00:43.361000,0 days 00:00:29.350000,184.3,,Am,,Toyota Gazoo Racing,GF,27.204,43.361,29.35,17.296,17.296,9.908,27.204,30.536,,12.825,0 days 00:01:10.565000,11.152,0 days 00:01:21.717000,,0 days 00:01:39.915000
93,1,11,0 days 00:01:39.730000,0,,27.159,0,,0,,0,133.6,,00:05.2,0 days 00:00:27.159000,0 days 00:00:43.310000,0 days 00:00:29.261000,183.1,,Am,,Toyota Gazoo Racing,GF,27.159,43.31,29.261,17.24,17.24,9.919,27.159,30.482,,12.828,0 days 00:01:10.469000,11.249,0 days 00:01:21.718000,,0 days 00:01:39.730000
93,1,12,0 days 00:01:40.315000,0,,27.182,0,,0,,0,132.8,,01:45.5,0 days 00:00:27.182000,0 days 00:00:43.335000,0 days 00:00:29.798000,183.1,,Am,,Toyota Gazoo Racing,GF,27.182,43.335,29.798,17.235,17.235,9.947,27.182,30.524,,12.811,0 days 00:01:10.517000,11.481,0 days 00:01:21.998000,,0 days 00:01:40.315000
93,1,13,0 days 00:01:40.102000,0,,27.321,0,,0,,0,133.1,,03:25.6,0 days 00:00:27.321000,0 days 00:00:43.433000,0 days 00:00:29.348000,183.1,,Am,,Toyota Gazoo Racing,GF,27.321,43.433,29.348,17.411,17.411,9.91,27.321,30.611,,12.822,0 days 00:01:10.754000,11.367,0 days 00:01:22.121000,,0 days 00:01:40.102000
93,1,14,0 days 00:01:39.727000,0,,27.056,0,,0,,0,133.6,,05:05.3,0 days 00:00:27.056000,0 days 00:00:43.200000,0 days 00:00:29.471000,183.1,,Am,,Toyota Gazoo Racing,GF,27.056,43.2,29.471,17.19,17.19,9.866,27.056,30.412,,12.788,0 days 00:01:10.256000,11.558,0 days 00:01:21.814000,,0 days 00:01:39.727000
93,1,15,0 days 00:01:39.880000,0,,27.108,0,,0,,0,133.4,,06:45.2,0 days 00:00:27.108000,0 days 00:00:43.260000,0 days 00:00:29.512000,183.1,,Am,,Toyota Gazoo Racing,GF,27.108,43.26,29.512,17.242,17.242,9.866,27.108,30.423,,12.837,0 days 00:01:10.368000,11.401,0 days 00:01:21.769000,,0 days 00:01:39.880000
93,1,16,0 days 00:01:41.648000,0,,27.257,0,,0,,0,131.1,,08:26.8,0 days 00:00:27.257000,0 days 00:00:44.322000,0 days 00:00:30.069000,184.3,,Am,,Toyota Gazoo Racing,GF,27.257,44.322,30.069,17.363,17.363,9.894,27.257,31.527,,12.795,0 days 00:01:11.579000,11.514,0 days 00:01:23.093000,,0 days 00:01:41.648000
93,1,17,0 days 00:01:40.115000,0,,27.139,0,,0,,0,133.1,,10:06.9,0 days 00:00:27.139000,0 days 00:00:43.431000,0 days 00:00:29.545000,183.1,,Am,,Toyota Gazoo Racing,GF,27.139,43.431,29.545,17.249,17.249,9.89,27.139,30.621,,12.81,0 days 00:01:10.570000,11.468,0 days 00:01:22.038000,,0 days 00:01:40.115000
93,1,18,0 days 00:01:40.074000,0,,27.164,0,,0,,0,133.2,,11:47.0,0 days 00:00:27.164000,0 days 00:00:43.478000,0 days 00:00:29.432000,183.1,,Am,,Toyota Gazoo Racing,GF,27.164,43.478,29.432,17.229,17.229,9.935,27.164,30.633,,12.845,0 days 00:01:10.642000,11.454,0 days 00:01:22.096000,,0 days 00:01:40.074000
93,1,19,0 days 00:01:39.752000,0,,27.312,0,,0,,0,133.6,,13:26.8,0 days 00:00:27.312000,0 days 00:00:43.270000,0 days 00:00:29.170000,183.1,,Am,,Toyota Gazoo Racing,GF,27.312,43.27,29.17,17.318,17.318,9.994,27.312,30.452,,12.818,0 days 00:01:10.582000,11.195,0 days 00:01:21.777000,,0 days 00:01:39.752000
93,1,20,0 days 00:01:40.417000,0,,27.188,0,,0,,0,132.7,,15:07.2,0 days 00:00:27.188000,0 days 00:00:43.789000,0 days 00:00:29.440000,178.2,,Am,,Toyota Gazoo Racing,GF,27.188,43.789,29.44,17.332,17.332,9.856,27.188,30.656,,13.133,0 days 00:01:10.977000,11.455,0 days 00:01:22.432000,,0 days 00:01:40.417000
93,1,21,0 days 00:01:40.263000,0,,27.112,0,,0,,0,132.9,,16:47.4,0 days 00:00:27.112000,0 days 00:00:43.596000,0 days 00:00:29.555000,182.1,,Am,,Toyota Gazoo Racing,GF,27.112,43.596,29.555,17.217,17.217,9.895,27.112,30.718,,12.878,0 days 00:01:10.708000,11.526,0 days 00:01:22.234000,,0 days 00:01:40.263000
93,1,22,0 days 00:01:40.380000,0,,27.489,0,,0,,0,132.7,,18:27.8,0 days 00:00:27.489000,0 days 00:00:43.483000,0 days 00:00:29.408000,182.1,,Am,,Toyota Gazoo Racing,GF,27.489,43.483,29.408,17.57,17.57,9.919,27.489,30.664,,12.819,0 days 00:01:10.972000,11.325,0 days 00:01:22.297000,,0 days 00:01:40.380000
93,1,23,0 days 00:01:40.190000,0,,27.142,0,,0,,0,133,,20:08.0,0 days 00:00:27.142000,0 days 00:00:43.509000,0 days 00:00:29.539000,182.1,,Am,,Toyota Gazoo Racing,GF,27.142,43.509,29.539,17.259,17.259,9.883,27.142,30.667,,12.842,0 days 00:01:10.651000,11.522,0 days 00:01:22.173000,,0 days 00:01:40.190000
93,1,24,0 days 00:01:40.556000,0,,27.47,0,,0,,0,132.5,,21:48.6,0 days 00:00:27.470000,0 days 00:00:43.465000,0 days 00:00:29.621000,182.1,,Am,,Toyota Gazoo Racing,GF,27.47,43.465,29.621,17.526,17.526,9.944,27.47,30.649,,12.816,0 days 00:01:10.935000,11.499,0 days 00:01:22.434000,,0 days 00:01:40.556000
93,1,25,0 days 00:01:39.819000,0,,27.234,0,,0,,0,133.5,,23:28.4,0 days 00:00:27.234000,0 days 00:00:43.209000,0 days 00:00:29.376000,183.1,,Am,,Toyota Gazoo Racing,GF,27.234,43.209,29.376,17.313,17.313,9.921,27.234,30.398,,12.811,0 days 00:01:10.443000,11.369,0 days 00:01:21.812000,,0 days 00:01:39.819000
93,1,26,0 days 00:01:39.785000,0,,27.087,0,,0,,0,133.5,,25:08.2,0 days 00:00:27.087000,0 days 00:00:43.163000,0 days 00:00:29.535000,183.1,,Am,,Toyota Gazoo Racing,GF,27.087,43.163,29.535,17.156,17.156,9.931,27.087,30.353,,12.81,0 days 00:01:10.250000,11.413,0 days 00:01:21.663000,,0 days 00:01:39.785000
93,1,27,0 days 00:01:39.860000,0,,27.171,0,,0,,0,133.4,,26:48.0,0 days 00:00:27.171000,0 days 00:00:43.270000,0 days 00:00:29.419000,182.1,,Am,,Toyota Gazoo Racing,FF,27.171,43.27,29.419,17.271,17.271,9.9,27.171,30.448,,12.822,0 days 00:01:10.441000,11.306,0 days 00:01:21.747000,,0 days 00:01:39.860000
98,1,1,0 days 00:01:45.398000,0,,28.919,0,,0,,0,126.4,,42:26.6,0 days 00:00:28.919000,0 days 00:00:43.284000,0 days 00:00:33.195000,185.2,,Am,,Toyota Gazoo Racing,FCY,28.919,43.284,33.195,18.886,18.886,10.033,28.919,30.603,,12.681,0 days 00:01:12.203000,11.068,0 days 00:01:23.271000,,0 days 00:01:45.398000
98,1,2,0 days 00:02:15.129000,0,,38.461,0,,0,,0,98.6,,44:41.7,0 days 00:00:38.461000,0 days 00:00:59.586000,0 days 00:00:37.082000,135,,Am,,Toyota Gazoo Racing,FCY,38.461,59.586,37.082,22.376,22.376,16.085,38.461,39.095,0 days 00:01:17.556000,20.491,0 days 00:01:38.047000,13.773,0 days 00:01:51.820000,,0 days 00:02:15.129000
98,1,3,0 days 00:02:01.113000,0,,33.599,0,,0,,0,110,,46:42.8,0 days 00:00:33.599000,0 days 00:00:51.776000,0 days 00:00:35.738000,149.2,,Am,,Toyota Gazoo Racing,GF,33.599,51.776,35.738,20.725,20.725,12.874,33.599,35.105,0 days 00:01:08.704000,16.671,0 days 00:01:25.375000,14.556,0 days 00:01:39.931000,,0 days 00:02:01.113000
98,1,4,0 days 00:01:39.295000,0,,27.425,0,,0,,0,134.2,,48:22.1,0 days 00:00:27.425000,0 days 00:00:42.921000,0 days 00:00:28.949000,186.2,,Am,,Toyota Gazoo Racing,GF,27.425,42.921,28.949,17.418,17.418,10.007,27.425,30.295,,12.626,0 days 00:01:10.346000,10.92,0 days 00:01:21.266000,,0 days 00:01:39.295000
98,1,5,0 days 00:01:38.978000,0,,26.888,0,,0,,0,134.6,,50:01.1,0 days 00:00:26.888000,0 days 00:00:43.275000,0 days 00:00:28.815000,185.2,,Am,,Toyota Gazoo Racing,GF,26.888,43.275,28.815,17.129,17.129,9.759,26.888,30.587,,12.688,0 days 00:01:10.163000,10.956,0 days 00:01:21.119000,,0 days 00:01:38.978000
98,1,6,0 days 00:01:38.350000,0,,26.832,0,,0,,0,135.5,,51:39.4,0 days 00:00:26.832000,0 days 00:00:42.639000,0 days 00:00:28.879000,187.2,,Am,,Toyota Gazoo Racing,GF,26.832,42.639,28.879,17.033,17.033,9.799,26.832,30.015,,12.624,0 days 00:01:09.471000,10.95,0 days 00:01:20.421000,,0 days 00:01:38.350000
98,1,7,0 days 00:01:38.086000,2,,26.768,2,,2,,0,135.9,,53:17.5,0 days 00:00:26.768000,0 days 00:00:42.519000,0 days 00:00:28.799000,187.2,,Am,,Toyota Gazoo Racing,GF,26.768,42.519,28.799,17.003,17.003,9.765,26.768,29.92,,12.599,0 days 00:01:09.287000,10.838,0 days 00:01:20.125000,,0 days 00:01:38.086000
98,1,8,0 days 00:01:38.537000,0,,26.881,0,,0,,0,135.2,,54:56.0,0 days 00:00:26.881000,0 days 00:00:42.758000,0 days 00:00:28.898000,182.1,,Am,,Toyota Gazoo Racing,GF,26.881,42.758,28.898,17.077,17.077,9.804,26.881,29.999,,12.759,0 days 00:01:09.639000,10.943,0 days 00:01:20.582000,,0 days 00:01:38.537000
98,1,9,0 days 00:01:39.549000,0,,27.312,0,,0,,0,133.9,,56:35.6,0 days 00:00:27.312000,0 days 00:00:43.371000,0 days 00:00:28.866000,186.2,,Am,,Toyota Gazoo Racing,GF,27.312,43.371,28.866,17.299,17.299,10.013,27.312,30.7,,12.671,0 days 00:01:10.683000,10.964,0 days 00:01:21.647000,,0 days 00:01:39.549000
98,1,10,0 days 00:01:38.861000,0,,27.549,0,,0,,0,134.8,,58:14.4,0 days 00:00:27.549000,0 days 00:00:42.548000,0 days 00:00:28.764000,187.2,,Am,,Toyota Gazoo Racing,GF,27.549,42.548,28.764,17.243,17.243,10.306,27.549,29.942,,12.606,0 days 00:01:10.097000,10.873,0 days 00:01:20.970000,,0 days 00:01:38.861000
98,1,11,0 days 00:01:38.775000,0,,27.015,0,,0,,0,134.9,,59:53.2,0 days 00:00:27.015000,0 days 00:00:42.853000,0 days 00:00:28.907000,187.2,,Am,,Toyota Gazoo Racing,GF,27.015,42.853,28.907,17.105,17.105,9.91,27.015,30.227,,12.626,0 days 00:01:09.868000,10.979,0 days 00:01:20.847000,,0 days 00:01:38.775000
98,1,12,0 days 00:01:38.572000,0,,26.896,0,,0,,0,135.2,,01:31.8,0 days 00:00:26.896000,0 days 00:00:42.865000,0 days 00:00:28.811000,186.2,,Am,,Toyota Gazoo Racing,GF,26.896,42.865,28.811,16.999,16.999,9.897,26.896,30.186,,12.679,0 days 00:01:09.761000,10.991,0 days 00:01:20.752000,,0 days 00:01:38.572000
98,1,13,0 days 00:01:38.660000,0,,26.937,0,,0,,0,135.1,,03:10.5,0 days 00:00:26.937000,0 days 00:00:42.855000,0 days 00:00:28.868000,186.2,,Am,,Toyota Gazoo Racing,GF,26.937,42.855,28.868,17.141,17.141,9.796,26.937,30.189,,12.666,0 days 00:01:09.792000,10.942,0 days 00:01:20.734000,,0 days 00:01:38.660000
98,1,14,0 days 00:01:38.297000,0,,26.877,0,,0,,2,135.6,,04:48.8,0 days 00:00:26.877000,0 days 00:00:42.674000,0 days 00:00:28.746000,186.2,,Am,,Toyota Gazoo Racing,GF,26.877,42.674,28.746,17.096,17.096,9.781,26.877,30.044,,12.63,0 days 00:01:09.551000,10.833,0 days 00:01:20.384000,,0 days 00:01:38.297000
